Date,Site_ID,Sector_ID,RSRP,DL_Throughput,Call_Drop_Rate,RTT,CPU_Utilization,Active_Users,SINR,UL_Throughput,Handover_Success_Rate,Packet_Loss
2024-02-10,SITE_001,SITE_001_SECTOR_A,-88.16329355059348,56.95929414049337,0.8460799743261299,8.728397685981697,52.02715506015589,523.2575502962209,1.9394538265352128,23.030570205051944,97.52527377313834,2.3331317097121094
2024-02-11,SITE_001,SITE_001_SECTOR_A,-83.87948969007724,60.00178197427577,1.0488449176359174,11.411141657300728,56.52235702199168,531.4745876107531,4.04323561262456,24.49210619667193,98.1652609353932,0.9251634263671148
2024-02-12,SITE_001,SITE_001_SECTOR_A,-79.00160953514504,73.06322625054726,0.3368886420752752,16.49227608188828,60.44929423011291,588.7237396341742,7.235751421435771,29.84325073258706,99.32789133057906,1.3942237379791595
2024-02-13,SITE_001,SITE_001_SECTOR_A,-70.77117235822502,79.20976926622886,0.1928139346147204,23.20837680091935,67.29144273483143,762.8907199314297,10.754953767647429,33.24160559123749,99.9,1.7242066391445243
2024-02-14,SITE_001,SITE_001_SECTOR_A,-73.39074787552829,89.67813618894851,0.3996432277474716,23.08908224826951,68.96188304133555,747.6136530152635,14.10130173496565,33.16090746979632,99.9,1.8265732873998493
2024-02-15,SITE_001,SITE_001_SECTOR_A,-75.88060938518782,75.90767287791547,0.2405212833714202,19.287685122936264,64.0477214161229,720.8252282057118,8.782217581914091,29.092203810078715,99.9,1.3855244194878702
2024-02-16,SITE_001,SITE_001_SECTOR_A,-84.65975552110268,61.35740846818426,0.8216542826892164,10.34915420406962,53.06213592904214,584.9355872623667,3.1285761777165213,24.67269126517748,98.05388636611416,1.0313275608910295
2024-02-17,SITE_001,SITE_001_SECTOR_A,-89.7589387254554,53.53157633248753,1.2202200287808642,11.172855122842527,52.40886022681725,440.191367002897,0.2915490293171957,19.92285813406968,97.42488866841384,0.764296094967624
2024-02-18,SITE_001,SITE_001_SECTOR_A,-91.14355252512398,56.34905222005374,1.5745000791606432,7.492450375522327,49.531395328074055,461.3037010614714,1.2619277018740978,18.655530239456763,97.49270987191164,0.6780631148105646
2024-02-19,SITE_001,SITE_001_SECTOR_A,-82.31384235043032,66.08196162148039,0.585810119381345,16.43082084330843,61.01837088975983,550.2995452917307,5.537485751420519,27.24080407378869,98.4826903363448,1.0754601399704813
2024-02-20,SITE_001,SITE_001_SECTOR_A,-79.10562763270124,72.07173369272972,0.3656794689331727,20.364810897356108,62.835799732015786,639.6865818336562,7.408766993748514,29.96503885407697,99.7047302418084,1.4219958991367692
2024-02-21,SITE_001,SITE_001_SECTOR_A,-77.38523915706708,83.43507399697677,0.2717658139514878,21.587708343767492,68.64028871756747,693.7541662196943,9.268244763638767,31.20791113244045,99.9,1.3432254936184804
2024-02-22,SITE_001,SITE_001_SECTOR_A,-80.86784117459149,72.54253439181639,0.970649001899056,17.833309493005462,61.25875463748957,669.3404058462753,5.918361428738053,29.01122635846606,99.3731378315738,1.3104236786530106
2024-02-23,SITE_001,SITE_001_SECTOR_A,-87.75539994402759,60.837058018148575,1.3255256015037655,8.174416255881688,50.37427726359447,461.51571510108784,0.5624665150805097,22.02797203727284,98.1816018981787,0.7555696007537254
2024-02-24,SITE_001,SITE_001_SECTOR_A,-93.6787394866186,56.03266732064617,1.617273788153602,8.482492515695766,46.798305032969296,464.94769165110273,-2.719417595272267,19.877616971876503,96.77342027201354,0.5162168731786698
2024-02-25,SITE_001,SITE_001_SECTOR_A,-90.9196990779552,53.96965054445996,1.525582294992908,7.921814290422477,52.994571724873566,492.2097268186634,-1.1687157002787576,23.885132805190157,97.14237022045948,0.5084186201618213
2024-02-26,SITE_001,SITE_001_SECTOR_A,-82.22181508990532,65.86348670963748,0.93893396131051,16.473855742407714,58.74658654807596,596.9727730086114,4.949596909375952,26.268565605917782,98.54976396555443,0.8788670800606887
2024-02-27,SITE_001,SITE_001_SECTOR_A,-76.41940193938906,80.37141943885013,0.4305928948093666,20.565536160491533,65.21709140323364,713.63865371737,10.10815717827981,30.97496437223636,99.9,1.111049881256353
2024-02-28,SITE_001,SITE_001_SECTOR_A,-74.56446659250504,82.34412108616395,0.0364315173482826,22.06003130267676,63.5591729573174,697.437063720663,10.9951404375679,34.35359212266383,99.9,1.4119582279753566
2024-02-29,SITE_001,SITE_001_SECTOR_A,-78.99385556223906,76.9918188157792,0.3264312228036609,17.178478678991688,65.68182738765367,682.8325313867715,7.595256156030416,29.845704290560573,99.9,1.4028007667923648
2024-01-01,SITE_001,SITE_001_SECTOR_B,-94.65128507956216,61.61507353036362,3.988101495960216,47.45993692048163,18.956695064990125,662.4113206072632,28.853327671391533,46.30777210760215,85.94802408817434,2.5088936567386377
2024-01-02,SITE_001,SITE_001_SECTOR_B,-88.53691775424419,68.76262224734387,4.456704557293146,50.0,27.47036770323629,798.194754402488,30.0,48.8967196295377,87.1763354723807,2.81311576443381
2024-01-03,SITE_001,SITE_001_SECTOR_B,-86.7594224252995,75.49787355174269,4.664413844223732,50.0,29.273843488521276,768.915669465764,30.0,50.0,87.08576093342789,2.8740727712458067
2024-01-04,SITE_001,SITE_001_SECTOR_B,-90.80858573616165,75.45535930664322,4.360132270382435,50.0,26.04836527122663,722.4665015139723,30.0,46.35573922379803,86.51408646783624,2.74294227791328
2024-01-05,SITE_001,SITE_001_SECTOR_B,-97.8216616106481,50.749537369218096,3.836783261915295,46.73834441862804,18.17950690085412,600.7822504397116,28.053691859253476,43.33862323977969,85.47776932057573,2.387584111053679
2024-01-07,SITE_001,SITE_001_SECTOR_B,-95.46636217274153,57.36240738207449,3.5755634197489705,43.42444328115568,18.26022035425773,598.5843199644615,25.81856247766113,39.3654787201738,85.0,2.463546452506196
2024-01-08,SITE_001,SITE_001_SECTOR_B,-87.84498975560395,61.61992774972856,4.12926714224991,49.56560726477427,24.45555058021237,678.4348732709973,30.0,44.754838356313336,85.9304662152901,2.6314440662855514
2024-01-09,SITE_001,SITE_001_SECTOR_B,-86.25791111060329,74.62324327013796,6.463750184620016,50.0,29.2539699047292,789.6756804559253,30.0,50.0,87.04719759908798,3.1409819605045457
2024-01-18,SITE_001,SITE_001_SECTOR_B,-89.05638059066165,65.55368695632845,3.172940167761313,48.1656016214673,22.19469689606824,674.9131090043483,30.0,45.104516298264414,86.39323942453494,2.966640451800588
2024-01-19,SITE_001,SITE_001_SECTOR_B,-98.41801110614566,51.721643034027736,1.8561816800547863,44.1763798224551,29.56423211655784,527.6649834757095,24.46636563222814,40.55772671761428,85.0,2.804656773485332
2024-01-20,SITE_001,SITE_001_SECTOR_B,-103.27802648400684,50.560396051707926,0.6412520162187656,36.93489579770548,22.19469689606824,456.67815959155286,21.98338079708501,36.72455497144544,85.0,2.549963645543848
2024-01-21,SITE_001,SITE_001_SECTOR_B,-102.76359639080748,47.77221086903267,0.0235019551381001,45.4603367711482,29.56423211655784,878.5184552370997,21.1524566302055,35.88134588151982,85.0,2.456037382358082
2024-01-22,SITE_001,SITE_001_SECTOR_B,-95.88442022621986,55.66062850944807,0.3735355510042764,49.6795089283493,22.19469689606824,609.6467089941932,28.531111962702106,41.46704320473468,85.0,2.8952716342690232
2024-01-26,SITE_001,SITE_001_SECTOR_B,-97.1155965394216,52.50155094615869,3.706802818275544,43.24465460167015,16.31875952828277,583.3681258657529,20.92703216174961,40.255093912479545,85.0,2.7156919749292703
2024-01-27,SITE_001,SITE_001_SECTOR_B,-102.86337673956618,52.21507668637302,3.890726114976116,37.24484722247215,10.505615378752193,506.69626799155736,21.47963569422477,35.25745020056141,85.0,2.6609830497713256
2024-01-28,SITE_001,SITE_001_SECTOR_B,-101.66994277854305,52.49781334721534,3.693581601744032,41.52494937570959,15.118862712606925,460.293542774089,22.32637840442529,38.08316388577287,85.0,2.819149613951629
2024-01-29,SITE_001,SITE_001_SECTOR_B,-93.50874558759573,61.32591381806403,4.483150210375285,47.52614434795389,20.532281485766283,637.8282489114932,26.58049442411404,43.91335027402963,85.2797419129117,3.180000467673548
2024-01-30,SITE_001,SITE_001_SECTOR_B,-91.19942235732876,75.83066702923331,4.672669729876342,50.0,29.4449906691123,762.3311130179827,30.0,49.182366711365056,88.00010550276498,2.235280667760149
2024-01-31,SITE_001,SITE_001_SECTOR_B,-86.36968356928114,74.19965473970267,5.006064017036539,50.0,29.38426768624742,777.7552520241865,30.0,50.0,87.92500782409631,3.40301856014311
2024-02-01,SITE_001,SITE_001_SECTOR_B,-90.46439279958282,64.11608561960867,5.062171426177251,50.0,24.69637943458669,688.9692102981188,30.0,47.663570558799904,86.62415497561999,2.4582987602297117
2024-02-02,SITE_001,SITE_001_SECTOR_B,-98.71147925684654,55.59104986708216,4.32608508156655,45.27122518830675,20.073415661673323,654.0840995656318,28.45634566001431,42.98555262630426,85.0,3.0019135749514407
2024-02-03,SITE_001,SITE_001_SECTOR_B,-102.8399840206932,52.13807252401599,4.242135425332156,43.04510075202447,15.184167778166984,540.7953444269953,22.53927724465348,39.823992119079314,85.0,3.0606581179864025
2024-02-04,SITE_001,SITE_001_SECTOR_B,-96.99548304726667,54.424294213615305,4.21074078688875,43.84214738882226,17.03581579087071,608.9273946328765,25.12260874839204,42.76566373340558,85.0,3.064377245776855
2024-02-05,SITE_001,SITE_001_SECTOR_B,-90.95815080931004,68.35200582345864,4.796191031962889,50.0,23.379351814842916,702.5678550675156,28.1056518026821,44.51038489256616,86.09405311356069,3.431917586277344
2024-02-06,SITE_001,SITE_001_SECTOR_B,-86.11999679158335,76.7372648157471,5.659348639718311,50.0,34.084503186919456,787.5939081625252,30.0,50.0,88.31182168322383,3.8872573845016793
2024-02-07,SITE_001,SITE_001_SECTOR_B,-82.28938115844292,81.92478910307766,5.730845456482908,50.0,31.17316401448674,787.2320382654289,30.0,50.0,87.97442920988804,3.86711248320217
2024-02-08,SITE_001,SITE_001_SECTOR_B,-88.29230056117322,76.70215914036116,5.166512929836763,42.66944341217717,26.237071429099508,729.1854924763204,30.0,50.0,87.28956503156962,3.845552714298338
2024-02-09,SITE_001,SITE_001_SECTOR_B,-81.34829051788346,60.46239793099247,4.393641508612964,41.75910835647358,22.14599267034666,604.9290552217072,27.232122152181947,42.66206404162622,85.63144400753303,3.5537611314763766
2024-02-10,SITE_001,SITE_001_SECTOR_B,-99.24157786971357,54.70613339634978,3.799509976787111,35.59010260519132,11.864351497555027,501.63728089914025,23.69161123836068,39.57358485488883,85.5385044612134,3.25176219655931
2024-02-11,SITE_001,SITE_001_SECTOR_B,-111.52832092294196,50.62698883749348,4.229187001125103,30.634951342134364,17.457710591974905,573.0715744904066,22.790964651316337,39.539751714852,85.0,3.248194683625952
2024-02-12,SITE_001,SITE_001_SECTOR_B,-94.83555005284984,65.00445503759074,4.690714628124032,25.10899406366031,28.07410757311009,697.0810151134904,30.0,44.88313178630402,85.3429030353406,3.489473490507625
2024-02-13,SITE_001,SITE_001_SECTOR_B,-88.72958452313937,71.88269671789104,5.82636859659698,14.619860811496936,30.95369789837249,744.9163958425031,30.0,50.0,87.28390991217553,3.846982051534654
2024-02-14,SITE_001,SITE_001_SECTOR_B,-87.2408001802413,77.45119343136986,5.461654299455919,8.934034260020951,34.37974103902233,829.3982477942689,30.0,50.0,88.2507229890012,3.9489946637277926
2024-02-15,SITE_001,SITE_001_SECTOR_B,-89.36757343539047,69.59867852319408,5.027400662917785,10.610122708731184,30.411338497644408,647.4567249300362,30.0,46.92951957971393,86.0875296584526,3.822685173369945
2024-02-16,SITE_001,SITE_001_SECTOR_B,-97.26503485471748,57.08133877377072,4.225674876390227,0.8791223429974266,14.562409726341516,592.4035675897948,26.261510768012425,41.84398552181303,85.0,3.442098394058429
2024-02-17,SITE_001,SITE_001_SECTOR_B,-102.46117674356876,47.095980953165,3.985805597171173,39.48406703132687,11.415541194924296,527.9667488840569,20.74472939163188,37.824947167024085,85.0,3.2664066714168696
2024-02-18,SITE_001,SITE_001_SECTOR_B,-100.64233034532874,56.5202695373319,4.052569675142153,41.16069395349544,12.58331010078808,496.05575085460623,19.935952802365627,37.17274910330959,85.0,3.1157215913137
2024-02-19,SITE_001,SITE_001_SECTOR_B,-95.67364626715008,56.864801002355215,4.986737369711884,46.321326425154574,23.027117459883183,595.7895629963291,25.617109794864337,40.68648953989692,85.40706178694063,3.752889359083183
2024-02-20,SITE_001,SITE_001_SECTOR_B,-90.51611431956732,66.80536075285445,5.3324851939717135,50.0,22.36962515783963,729.5316597696316,30.0,46.49022211084988,87.22438409414491,4.0592779096121525
2024-02-21,SITE_001,SITE_001_SECTOR_B,-91.93166033164177,77.17345862737132,5.453984821558758,50.0,29.301011286870168,737.6563426203154,30.0,47.031403615429525,86.90309791076079,4.069445881233779
2024-02-22,SITE_001,SITE_001_SECTOR_B,-92.16211698384345,63.37186896990029,5.041961004682488,50.0,22.958963245172097,595.2564898367615,27.29519942683784,46.67885246623888,85.48847049268547,3.769110518319732
2024-02-23,SITE_001,SITE_001_SECTOR_B,-101.09843091404714,51.056433541194735,4.551672880074235,44.39929938331123,18.59178538744605,509.2602360507613,22.036287132712623,41.06170478322517,85.0,3.62478196314206
2024-02-24,SITE_001,SITE_001_SECTOR_B,-102.7694406342492,52.74543570149823,3.992304330621246,39.98657885501439,13.624879258237344,460.3781825897258,18.60053803324376,37.83863722863414,85.0,3.274414410694487
2024-02-25,SITE_001,SITE_001_SECTOR_B,-101.01644610027223,52.18873945109823,4.346599125023766,40.655422438473046,13.58024128217042,453.2672722784537,19.754807962107872,34.45203542766198,85.0,3.4246593733450474
2024-02-26,SITE_001,SITE_001_SECTOR_B,-97.69065662102864,59.02316192238752,5.125045759000527,49.16200169068853,17.478956477892414,587.9636548158596,28.069472376140357,44.156836350476034,85.38223332589014,3.8560648103590647
2024-02-27,SITE_001,SITE_001_SECTOR_B,-89.07928226448354,72.44795556367482,5.595701386181302,50.0,26.77727906883194,676.2924923999512,30.0,50.0,87.42246914623729,4.138815154478424
2024-01-01,SITE_001,SITE_001_SECTOR_C,-115.82974802525808,49.14575598566072,4.358206098955146,6.9139600576029485,33.306221369137155,504.4672372751994,23.78495070696315,33.34373609814618,93.68241976387776,2.0424221135741414
2024-01-02,SITE_001,SITE_001_SECTOR_C,-110.22628328951151,63.24415951638375,4.785571285691414,13.164054712552872,40.796103968284015,600.2634042080902,27.17086376469308,36.43786010581708,94.46501347060943,2.323261254281694
2024-01-03,SITE_001,SITE_001_SECTOR_C,-111.16271872229252,67.95255912182002,5.321128394666601,14.65386323612614,44.22562347999008,656.5508808000512,29.000363405911397,39.86816196373589,95.85749724264237,2.446956257262436
2024-01-04,SITE_001,SITE_001_SECTOR_C,-113.12679037938938,60.82773676302048,4.794907711855896,10.092900541783848,43.25516678221678,612.4352032571318,26.248998009608897,37.19807172412562,95.25652475609216,2.2634655160415664
2024-01-05,SITE_001,SITE_001_SECTOR_C,-120.0,47.18512337951031,4.375226920351089,1.740967868307247,32.135826695277814,451.5494042585239,21.003155041355527,31.63946839940821,92.8738649930186,1.9245751459646296
2024-01-06,SITE_001,SITE_001_SECTOR_C,-120.0,41.766140531341854,4.015862097009447,1.0,28.56053744629842,409.6709361379218,16.321243733607716,27.28715235855135,91.66988116677705,1.666166388966888
2024-01-07,SITE_001,SITE_001_SECTOR_C,-120.0,40.80480514201307,3.955721443750127,1.0,30.776809662258373,467.413438738178,20.968317081178185,29.44426772887082,91.7859194291092,1.639375092642323
2024-01-08,SITE_001,SITE_001_SECTOR_C,-115.87556477203258,53.69503129634218,4.825022754194061,8.355976234113852,35.75246776349356,657.4597849991982,26.31322709033815,32.9214628258234,93.2148102376826,2.22086100909192
2024-01-09,SITE_001,SITE_001_SECTOR_C,-108.0591555545522,60.55407297610495,5.426795159298921,13.821571353482096,41.69232559752657,687.6845565848703,27.65712610909881,39.16736171298251,95.94756353986192,2.4373874553285217
2024-01-10,SITE_001,SITE_001_SECTOR_C,-109.4900652431253,66.34604100187127,5.559335972653918,12.558190911546376,44.67860754789793,661.345114602389,30.0,39.61966407389435,95.86167910220269,2.455184996911828
2024-01-11,SITE_001,SITE_001_SECTOR_C,-113.31266296078164,58.74313123341997,5.157610984775305,10.749745345123028,41.91294404716838,550.8179849465089,27.003698464700285,35.415127518204535,95.03377053169832,2.3518562671887806
2024-01-12,SITE_001,SITE_001_SECTOR_C,-118.0692579225646,50.916472149681766,4.5223016743914775,3.717987795064569,33.52434126387181,483.589557742412,23.1532160185521,30.327886992910837,93.41433481910072,1.725793543091103
2024-01-13,SITE_001,SITE_001_SECTOR_C,-120.0,37.69063564274677,4.258242695294894,1.0,29.383234236970416,408.6768439292724,18.186206258917824,26.76143989912784,91.88541741884592,1.408711851956513
2024-01-14,SITE_001,SITE_001_SECTOR_C,-120.0,40.4010270264476,4.36900489709257,1.0,29.58271430401613,454.6188729980205,19.119531132389486,28.77951197572888,91.5235227341194,1.719742958501074
2024-01-15,SITE_001,SITE_001_SECTOR_C,-117.6329200977956,50.52265820608419,4.8704207985206125,4.113508901016889,35.75165719761282,547.2947535966944,23.720423983658577,32.421200859950666,93.2901337608878,2.0878820820245085
2024-01-16,SITE_001,SITE_001_SECTOR_C,-112.05532728623965,58.34299725847393,5.223544683791038,8.741780799080107,41.37737106244859,626.8822222016211,26.625691473190887,37.76591223381936,94.44333032568107,2.18727991143858
2024-01-17,SITE_001,SITE_001_SECTOR_C,-111.0567637665149,59.1445082472302,5.661436463089592,9.773481977521902,45.274017139334966,650.7517736617433,12.770505055006089,38.64334180294116,94.63995575128573,2.2710118562174846
2024-01-18,SITE_001,SITE_001_SECTOR_C,-116.11866882827732,56.68415887318065,5.287185903161413,6.4071826962461,36.66160119726183,543.8621835430499,23.375343489498384,37.31463599700972,93.78135062977768,1.8890933748914036
2024-01-19,SITE_001,SITE_001_SECTOR_C,-120.0,38.056250438803815,4.874036480715659,1.0,28.05929322487732,391.69268913960855,18.689548600504494,24.998590727920902,91.31281634190634,1.5653058899721493
2024-01-20,SITE_001,SITE_001_SECTOR_C,-120.0,29.161513195679078,4.291443546963518,1.0,25.830469340183164,348.50272940246083,16.258754841714943,22.5264962289963,89.46185063760493,1.2450099551575646
2024-01-22,SITE_001,SITE_001_SECTOR_C,-120.0,48.14341065375144,4.910094107780842,3.096546822137527,37.45063376700279,486.33784261620224,22.005042756614223,29.099179093037367,92.09993616423544,1.7102167434025712
2024-01-23,SITE_001,SITE_001_SECTOR_C,-116.30998442108154,54.15266179504176,5.788522507151319,10.644185580854671,40.20775033119065,594.964298534471,27.31931669267069,35.93929987465887,94.443660379488,1.9079620251337976
2024-01-24,SITE_001,SITE_001_SECTOR_C,-111.2390791940677,56.77639231724962,5.797063557036118,7.751853667238571,42.46848658104525,587.0186138038821,28.0254318691344,36.33710317731535,93.96536562319923,2.048580779698862
2024-01-25,SITE_001,SITE_001_SECTOR_C,-115.86589459468584,51.56400976547581,5.398718286414062,4.947823169012832,35.67568431148948,520.1661361820464,21.302531740138555,35.28430656707647,93.23914173510629,1.6686567092677214
2024-01-26,SITE_001,SITE_001_SECTOR_C,-119.54651686205176,37.49492212947981,4.894653806197895,1.0,29.02366543371179,426.7320384481957,22.083049784528352,25.234141154427675,91.14608589454558,1.4074873053427177
2024-01-27,SITE_001,SITE_001_SECTOR_C,-120.0,30.464537619014628,4.33002043179683,1.0,24.32598480486107,330.9080496407385,25.73835644445289,24.96270416052292,90.63447135348136,1.191601383424927
2024-01-28,SITE_001,SITE_001_SECTOR_C,-120.0,38.16153654696989,4.716761540155477,1.0,26.316808810521284,364.1479680952494,21.321568073785404,27.272935993778827,91.07012454780376,1.315941092516138
2024-01-29,SITE_001,SITE_001_SECTOR_C,-119.027029859471,48.689329474373,5.276480037101302,5.266929253308922,35.99738298619192,499.046067137705,23.923663791615883,29.16524546857798,92.79542818644671,1.680615580950206
2024-01-30,SITE_001,SITE_001_SECTOR_C,-111.08654102897836,61.925637627484186,5.984108599551554,6.849872625873493,41.66275113602981,625.193134485999,20.92674900784661,37.251292597342186,93.30165123234376,2.1065275642512957
2024-01-31,SITE_001,SITE_001_SECTOR_C,-111.4626513097121,58.4278295121912,6.344815405860689,9.741075802597074,46.64334510787104,633.7983726959641,17.29568840117777,36.59514134288308,94.61461912150376,1.989021290283996
