KPI,Site_ID,Sector_ID,Date,CPU_Utilization,Handover_Success_Rate,Call_Drop_Rate,Packet_Loss,Active_Users
CPU_Utilization,SITE_003,SITE_003_SECTOR_C,2024-02-24,48.11606468828193,,,,
CPU_Utilization,SITE_003,SITE_003_SECTOR_D,2024-01-28,65.2843752988322,,,,
CPU_Utilization,SITE_004,SITE_004_SECTOR_A,2024-01-09,92.87177883763135,,,,
CPU_Utilization,SITE_004,SITE_004_SECTOR_B,2024-01-20,12.960326732636982,,,,
CPU_Utilization,SITE_004,SITE_004_SECTOR_B,2024-02-06,54.97585194865152,,,,
CPU_Utilization,SITE_005,SITE_005_SECTOR_A,2024-01-20,37.505333776397954,,,,
CPU_Utilization,SITE_005,SITE_005_SECTOR_A,2024-02-24,39.99181902693335,,,,
CPU_Utilization,SITE_005,SITE_005_SECTOR_B,2024-01-10,49.32402460871052,,,,
CPU_Utilization,SITE_005,SITE_005_SECTOR_B,2024-01-27,23.709766752622645,,,,
CPU_Utilization,SITE_005,SITE_005_SECTOR_C,2024-01-14,12.447847363138242,,,,
CPU_Utilization,SITE_005,SITE_005_SECTOR_C,2024-01-28,70.97461608282529,,,,
CPU_Utilization,SITE_006,SITE_006_SECTOR_A,2024-01-18,25.56958230451454,,,,
CPU_Utilization,SITE_006,SITE_006_SECTOR_B,2024-01-10,91.68686820630757,,,,
CPU_Utilization,SITE_006,SITE_006_SECTOR_B,2024-01-18,33.26863829250603,,,,
CPU_Utilization,SITE_006,SITE_006_SECTOR_C,2024-01-20,14.6512089983654,,,,
CPU_Utilization,SITE_006,SITE_006_SECTOR_C,2024-02-28,39.66554855443295,,,,
CPU_Utilization,SITE_006,SITE_006_SECTOR_D,2024-02-07,76.56871825925525,,,,
CPU_Utilization,SITE_006,SITE_006_SECTOR_D,2024-02-25,53.15852543289527,,,,
CPU_Utilization,SITE_006,SITE_006_SECTOR_E,2024-01-09,75.78929254712774,,,,
CPU_Utilization,SITE_006,SITE_006_SECTOR_E,2024-01-21,51.75489076588404,,,,
CPU_Utilization,SITE_007,SITE_007_SECTOR_A,2024-01-03,64.18116034415634,,,,
CPU_Utilization,SITE_007,SITE_007_SECTOR_A,2024-02-01,17.150234980177345,,,,
CPU_Utilization,SITE_007,SITE_007_SECTOR_B,2024-01-10,64.328598859592,,,,
CPU_Utilization,SITE_007,SITE_007_SECTOR_C,2024-01-13,29.503748517275923,,,,
CPU_Utilization,SITE_007,SITE_007_SECTOR_C,2024-02-07,55.1475549651981,,,,
CPU_Utilization,SITE_008,SITE_008_SECTOR_A,2024-01-16,22.247169381210043,,,,
CPU_Utilization,SITE_008,SITE_008_SECTOR_A,2024-01-17,5.366840917932585,,,,
CPU_Utilization,SITE_008,SITE_008_SECTOR_B,2024-01-20,24.78846194557504,,,,
CPU_Utilization,SITE_008,SITE_008_SECTOR_B,2024-02-06,49.06748001468012,,,,
CPU_Utilization,SITE_008,SITE_008_SECTOR_C,2024-01-06,19.043454877459904,,,,
CPU_Utilization,SITE_008,SITE_008_SECTOR_C,2024-02-10,81.19972110591405,,,,
CPU_Utilization,SITE_009,SITE_009_SECTOR_A,2024-01-20,63.5039490566255,,,,
CPU_Utilization,SITE_009,SITE_009_SECTOR_A,2024-02-28,87.37423064811775,,,,
CPU_Utilization,SITE_009,SITE_009_SECTOR_B,2024-01-03,76.44861834695122,,,,
CPU_Utilization,SITE_009,SITE_009_SECTOR_B,2024-01-28,50.81059411879445,,,,
CPU_Utilization,SITE_009,SITE_009_SECTOR_C,2024-02-04,75.23163599857986,,,,
CPU_Utilization,SITE_009,SITE_009_SECTOR_C,2024-02-05,95.7566173836214,,,,
CPU_Utilization,SITE_010,SITE_010_SECTOR_A,2024-01-24,20.573426091490315,,,,
CPU_Utilization,SITE_010,SITE_010_SECTOR_A,2024-01-25,23.630873342236335,,,,
CPU_Utilization,SITE_010,SITE_010_SECTOR_B,2024-01-02,54.57058465829467,,,,
CPU_Utilization,SITE_010,SITE_010_SECTOR_C,2024-01-09,86.76759451597424,,,,
CPU_Utilization,SITE_010,SITE_010_SECTOR_C,2024-01-28,20.02244902558946,,,,
CPU_Utilization,SITE_010,SITE_010_SECTOR_D,2024-01-26,20.73951901535069,,,,
CPU_Utilization,SITE_010,SITE_010_SECTOR_D,2024-01-27,40.71527791487096,,,,
CPU_Utilization,SITE_011,SITE_011_SECTOR_A,2024-01-20,23.570997087110896,,,,
CPU_Utilization,SITE_011,SITE_011_SECTOR_A,2024-02-24,20.319541821396303,,,,
CPU_Utilization,SITE_011,SITE_011_SECTOR_B,2024-02-07,42.94093577038871,,,,
CPU_Utilization,SITE_011,SITE_011_SECTOR_B,2024-02-25,16.74166573511302,,,,
CPU_Utilization,SITE_011,SITE_011_SECTOR_C,2024-01-17,30.28599781774783,,,,
CPU_Utilization,SITE_011,SITE_011_SECTOR_C,2024-02-01,14.900963131024564,,,,
CPU_Utilization,SITE_011,SITE_011_SECTOR_D,2024-01-27,20.80576852252312,,,,
CPU_Utilization,SITE_011,SITE_011_SECTOR_D,2024-02-18,51.45900631710644,,,,
CPU_Utilization,SITE_012,SITE_012_SECTOR_A,2024-01-15,29.16888222805964,,,,
CPU_Utilization,SITE_012,SITE_012_SECTOR_A,2024-01-16,31.870066799350383,,,,
CPU_Utilization,SITE_012,SITE_012_SECTOR_B,2024-01-09,41.70923963310574,,,,
CPU_Utilization,SITE_012,SITE_012_SECTOR_B,2024-02-17,17.155381870711384,,,,
CPU_Utilization,SITE_012,SITE_012_SECTOR_C,2024-01-10,11.814446048102234,,,,
CPU_Utilization,SITE_012,SITE_012_SECTOR_C,2024-01-12,56.03702859446622,,,,
CPU_Utilization,SITE_013,SITE_013_SECTOR_A,2024-02-17,68.28131586017925,,,,
CPU_Utilization,SITE_013,SITE_013_SECTOR_A,2024-02-24,65.88679137768723,,,,
CPU_Utilization,SITE_013,SITE_013_SECTOR_B,2024-01-03,77.93922889670826,,,,
CPU_Utilization,SITE_013,SITE_013_SECTOR_B,2024-02-24,52.64459259036902,,,,
CPU_Utilization,SITE_013,SITE_013_SECTOR_C,2024-01-03,46.97135191250686,,,,
CPU_Utilization,SITE_013,SITE_013_SECTOR_C,2024-01-13,7.597843110327366,,,,
CPU_Utilization,SITE_014,SITE_014_SECTOR_A,2024-01-16,24.33946041984776,,,,
CPU_Utilization,SITE_014,SITE_014_SECTOR_A,2024-02-06,84.47802005179985,,,,
CPU_Utilization,SITE_014,SITE_014_SECTOR_B,2024-01-12,9.72168872427663,,,,
CPU_Utilization,SITE_014,SITE_014_SECTOR_B,2024-01-13,7.601875281878554,,,,
CPU_Utilization,SITE_014,SITE_014_SECTOR_C,2024-02-02,15.41237086242596,,,,
CPU_Utilization,SITE_014,SITE_014_SECTOR_C,2024-02-14,56.04967377086965,,,,
CPU_Utilization,SITE_014,SITE_014_SECTOR_D,2024-01-20,50.43618772510571,,,,
CPU_Utilization,SITE_014,SITE_014_SECTOR_D,2024-02-07,76.70372776591238,,,,
CPU_Utilization,SITE_015,SITE_015_SECTOR_A,2024-01-11,32.29681077205844,,,,
CPU_Utilization,SITE_015,SITE_015_SECTOR_A,2024-02-07,70.31658552319124,,,,
CPU_Utilization,SITE_015,SITE_015_SECTOR_B,2024-01-15,30.502681567517172,,,,
CPU_Utilization,SITE_015,SITE_015_SECTOR_B,2024-02-17,53.36950373568739,,,,
CPU_Utilization,SITE_015,SITE_015_SECTOR_C,2024-01-27,94.74776216232092,,,,
CPU_Utilization,SITE_015,SITE_015_SECTOR_C,2024-01-28,99.45936001175224,,,,
CPU_Utilization,SITE_015,SITE_015_SECTOR_D,2024-02-13,55.10036253232588,,,,
CPU_Utilization,SITE_015,SITE_015_SECTOR_D,2024-02-15,21.145728566890853,,,,
CPU_Utilization,SITE_015,SITE_015_SECTOR_E,2024-01-03,80.55710888578713,,,,
CPU_Utilization,SITE_015,SITE_015_SECTOR_E,2024-01-20,56.61989483572252,,,,
CPU_Utilization,SITE_016,SITE_016_SECTOR_A,2024-01-20,34.50294544264295,,,,
CPU_Utilization,SITE_016,SITE_016_SECTOR_A,2024-02-14,62.11567499764066,,,,
CPU_Utilization,SITE_016,SITE_016_SECTOR_B,2024-01-03,84.08173617300622,,,,
CPU_Utilization,SITE_016,SITE_016_SECTOR_B,2024-01-10,85.05164560946089,,,,
CPU_Utilization,SITE_017,SITE_017_SECTOR_A,2024-01-03,46.74555885060568,,,,
CPU_Utilization,SITE_017,SITE_017_SECTOR_A,2024-02-24,23.81726501227529,,,,
CPU_Utilization,SITE_017,SITE_017_SECTOR_B,2024-01-30,59.03975003259349,,,,
CPU_Utilization,SITE_017,SITE_017_SECTOR_B,2024-02-21,54.24458291994378,,,,
CPU_Utilization,SITE_017,SITE_017_SECTOR_C,2024-01-16,52.079767880351056,,,,
CPU_Utilization,SITE_017,SITE_017_SECTOR_C,2024-01-17,29.19793578699637,,,,
CPU_Utilization,SITE_018,SITE_018_SECTOR_A,2024-02-06,31.045376403339265,,,,
CPU_Utilization,SITE_018,SITE_018_SECTOR_A,2024-02-07,31.67737139441373,,,,
CPU_Utilization,SITE_018,SITE_018_SECTOR_B,2024-02-08,88.36825081183798,,,,
CPU_Utilization,SITE_018,SITE_018_SECTOR_B,2024-02-09,90.09479259869504,,,,
CPU_Utilization,SITE_018,SITE_018_SECTOR_C,2024-01-22,53.14054308891734,,,,
CPU_Utilization,SITE_018,SITE_018_SECTOR_C,2024-02-17,16.400964798504603,,,,
CPU_Utilization,SITE_019,SITE_019_SECTOR_A,2024-01-27,41.42725602011917,,,,
CPU_Utilization,SITE_019,SITE_019_SECTOR_A,2024-01-28,42.135012954471655,,,,
CPU_Utilization,SITE_019,SITE_019_SECTOR_B,2024-01-10,62.94792350684664,,,,
CPU_Utilization,SITE_019,SITE_019_SECTOR_B,2024-01-20,34.5074271018605,,,,
CPU_Utilization,SITE_019,SITE_019_SECTOR_C,2024-01-31,56.24011788641823,,,,
CPU_Utilization,SITE_019,SITE_019_SECTOR_C,2024-02-22,3.2340580586846173,,,,
CPU_Utilization,SITE_020,SITE_020_SECTOR_A,2024-02-01,98.58850518789714,,,,
CPU_Utilization,SITE_020,SITE_020_SECTOR_B,2024-01-11,22.224703261852923,,,,
CPU_Utilization,SITE_020,SITE_020_SECTOR_B,2024-02-07,54.20917655032383,,,,
CPU_Utilization,SITE_021,SITE_021_SECTOR_A,2024-01-10,70.215407287356,,,,
CPU_Utilization,SITE_021,SITE_021_SECTOR_A,2024-02-24,43.45573857942378,,,,
CPU_Utilization,SITE_021,SITE_021_SECTOR_B,2024-01-10,39.58144996031746,,,,
CPU_Utilization,SITE_021,SITE_021_SECTOR_B,2024-02-24,16.054764574081243,,,,
CPU_Utilization,SITE_021,SITE_021_SECTOR_C,2024-01-21,29.88974107058301,,,,
CPU_Utilization,SITE_021,SITE_021_SECTOR_C,2024-01-27,29.02130270817188,,,,
CPU_Utilization,SITE_022,SITE_022_SECTOR_A,2024-01-10,66.92837891697829,,,,
CPU_Utilization,SITE_022,SITE_022_SECTOR_A,2024-02-17,43.2372736276417,,,,
CPU_Utilization,SITE_022,SITE_022_SECTOR_B,2024-01-14,18.984236719056582,,,,
CPU_Utilization,SITE_022,SITE_022_SECTOR_B,2024-02-02,32.770631264984786,,,,
CPU_Utilization,SITE_023,SITE_023_SECTOR_A,2024-01-03,37.52071531173704,,,,
CPU_Utilization,SITE_023,SITE_023_SECTOR_A,2024-01-20,14.384443444649996,,,,
CPU_Utilization,SITE_023,SITE_023_SECTOR_B,2024-01-10,36.04530737654239,,,,
CPU_Utilization,SITE_023,SITE_023_SECTOR_B,2024-01-13,7.4722800197467425,,,,
CPU_Utilization,SITE_024,SITE_024_SECTOR_A,2024-01-10,33.71329240330257,,,,
CPU_Utilization,SITE_024,SITE_024_SECTOR_A,2024-01-11,32.76617890878995,,,,
CPU_Utilization,SITE_024,SITE_024_SECTOR_B,2024-01-09,88.8575119900135,,,,
CPU_Utilization,SITE_024,SITE_024_SECTOR_B,2024-02-24,66.19820698741484,,,,
CPU_Utilization,SITE_024,SITE_024_SECTOR_C,2024-01-23,48.382658570113534,,,,
CPU_Utilization,SITE_024,SITE_024_SECTOR_C,2024-02-11,4.026551577791565,,,,
CPU_Utilization,SITE_024,SITE_024_SECTOR_D,2024-02-17,27.79271519312605,,,,
CPU_Utilization,SITE_024,SITE_024_SECTOR_E,2024-01-10,49.26266149031044,,,,
CPU_Utilization,SITE_024,SITE_024_SECTOR_E,2024-02-24,19.19730315548585,,,,
CPU_Utilization,SITE_025,SITE_025_SECTOR_A,2024-01-20,58.72858721477878,,,,
CPU_Utilization,SITE_025,SITE_025_SECTOR_A,2024-01-27,60.4997335445781,,,,
CPU_Utilization,SITE_025,SITE_025_SECTOR_B,2024-01-20,51.48431932547665,,,,
CPU_Utilization,SITE_025,SITE_025_SECTOR_B,2024-02-24,52.43298547648168,,,,
CPU_Utilization,SITE_025,SITE_025_SECTOR_C,2024-02-10,26.044916915014888,,,,
CPU_Utilization,SITE_025,SITE_025_SECTOR_C,2024-02-11,28.57936314560793,,,,
CPU_Utilization,SITE_026,SITE_026_SECTOR_A,2024-01-03,64.21140038984683,,,,
CPU_Utilization,SITE_026,SITE_026_SECTOR_A,2024-02-17,35.06273054039794,,,,
CPU_Utilization,SITE_026,SITE_026_SECTOR_B,2024-01-20,47.09866789926696,,,,
CPU_Utilization,SITE_026,SITE_026_SECTOR_B,2024-02-07,71.53869903884545,,,,
CPU_Utilization,SITE_026,SITE_026_SECTOR_C,2024-01-09,51.87916831496034,,,,
CPU_Utilization,SITE_026,SITE_026_SECTOR_C,2024-02-24,26.609183187845343,,,,
CPU_Utilization,SITE_026,SITE_026_SECTOR_D,2024-01-10,47.2225542172924,,,,
CPU_Utilization,SITE_026,SITE_026_SECTOR_D,2024-02-01,7.808989202477395,,,,
CPU_Utilization,SITE_027,SITE_027_SECTOR_A,2024-02-07,64.89535920970934,,,,
CPU_Utilization,SITE_027,SITE_027_SECTOR_A,2024-02-25,34.74845694745246,,,,
CPU_Utilization,SITE_027,SITE_027_SECTOR_B,2024-02-17,62.3235629149976,,,,
CPU_Utilization,SITE_027,SITE_027_SECTOR_C,2024-01-03,44.07151432269162,,,,
CPU_Utilization,SITE_027,SITE_027_SECTOR_C,2024-02-07,14.173570474799284,,,,
CPU_Utilization,SITE_027,SITE_027_SECTOR_D,2024-01-03,88.416947775142,,,,
CPU_Utilization,SITE_027,SITE_027_SECTOR_D,2024-02-24,63.36712853347132,,,,
CPU_Utilization,SITE_027,SITE_027_SECTOR_E,2024-01-10,64.72985724336087,,,,
CPU_Utilization,SITE_027,SITE_027_SECTOR_E,2024-01-20,38.755396222418085,,,,
CPU_Utilization,SITE_028,SITE_028_SECTOR_A,2024-02-08,61.999672967636016,,,,
CPU_Utilization,SITE_028,SITE_028_SECTOR_A,2024-02-09,87.46481647878377,,,,
CPU_Utilization,SITE_028,SITE_028_SECTOR_B,2024-01-03,84.12220484955358,,,,
CPU_Utilization,SITE_028,SITE_028_SECTOR_B,2024-02-25,56.43818335544945,,,,
CPU_Utilization,SITE_028,SITE_028_SECTOR_C,2024-01-03,50.25226410088656,,,,
CPU_Utilization,SITE_028,SITE_028_SECTOR_C,2024-02-15,54.145581838849424,,,,
CPU_Utilization,SITE_029,SITE_029_SECTOR_A,2024-02-02,22.287014584810912,,,,
CPU_Utilization,SITE_029,SITE_029_SECTOR_A,2024-02-03,21.00435307272976,,,,
CPU_Utilization,SITE_029,SITE_029_SECTOR_B,2024-02-04,17.08737992007996,,,,
CPU_Utilization,SITE_029,SITE_029_SECTOR_B,2024-02-06,44.07530595786004,,,,
CPU_Utilization,SITE_029,SITE_029_SECTOR_C,2024-01-09,86.2608109495352,,,,
CPU_Utilization,SITE_029,SITE_029_SECTOR_C,2024-02-24,62.75644474354908,,,,
CPU_Utilization,SITE_029,SITE_029_SECTOR_D,2024-01-10,70.63783751464233,,,,
CPU_Utilization,SITE_029,SITE_029_SECTOR_D,2024-01-28,45.08003762273944,,,,
CPU_Utilization,SITE_030,SITE_030_SECTOR_A,2024-01-21,8.624015542014686,,,,
CPU_Utilization,SITE_030,SITE_030_SECTOR_A,2024-02-10,45.58984352073799,,,,
CPU_Utilization,SITE_030,SITE_030_SECTOR_B,2024-02-10,63.73163613021851,,,,
CPU_Utilization,SITE_030,SITE_030_SECTOR_B,2024-02-12,63.73163613021851,,,,
CPU_Utilization,SITE_030,SITE_030_SECTOR_C,2024-02-17,83.89943913512543,,,,
CPU_Utilization,SITE_030,SITE_030_SECTOR_C,2024-02-18,83.43022327042655,,,,
CPU_Utilization,SITE_030,SITE_030_SECTOR_D,2024-01-10,67.7720900806254,,,,
CPU_Utilization,SITE_030,SITE_030_SECTOR_D,2024-02-17,43.40393351760644,,,,
CPU_Utilization,SITE_031,SITE_031_SECTOR_A,2024-01-17,32.418020184184456,,,,
CPU_Utilization,SITE_031,SITE_031_SECTOR_A,2024-01-18,25.210961504995137,,,,
CPU_Utilization,SITE_031,SITE_031_SECTOR_B,2024-01-03,48.60159008146091,,,,
CPU_Utilization,SITE_031,SITE_031_SECTOR_C,2024-01-15,25.548549151004963,,,,
CPU_Utilization,SITE_031,SITE_031_SECTOR_C,2024-02-03,81.35409045729428,,,,
CPU_Utilization,SITE_032,SITE_032_SECTOR_A,2024-01-06,40.21111757529903,,,,
CPU_Utilization,SITE_032,SITE_032_SECTOR_A,2024-01-10,63.02355999904444,,,,
CPU_Utilization,SITE_032,SITE_032_SECTOR_B,2024-01-18,3.757273299035559,,,,
CPU_Utilization,SITE_032,SITE_032_SECTOR_B,2024-01-20,82.6341990020062,,,,
CPU_Utilization,SITE_032,SITE_032_SECTOR_C,2024-01-20,31.353098792678693,,,,
CPU_Utilization,SITE_032,SITE_032_SECTOR_C,2024-02-14,11.09973281925322,,,,
CPU_Utilization,SITE_032,SITE_032_SECTOR_D,2024-02-14,45.42822794152423,,,,
CPU_Utilization,SITE_032,SITE_032_SECTOR_D,2024-02-23,22.75549252170673,,,,
CPU_Utilization,SITE_033,SITE_033_SECTOR_A,2024-01-20,14.384549862452047,,,,
CPU_Utilization,SITE_033,SITE_033_SECTOR_A,2024-01-27,56.08992434417695,,,,
CPU_Utilization,SITE_033,SITE_033_SECTOR_B,2024-01-13,13.518462264883857,,,,
CPU_Utilization,SITE_033,SITE_033_SECTOR_C,2024-01-24,65.73513668211355,,,,
CPU_Utilization,SITE_033,SITE_033_SECTOR_C,2024-01-29,81.89600661306551,,,,
CPU_Utilization,SITE_033,SITE_033_SECTOR_D,2024-01-10,42.70593188838952,,,,
CPU_Utilization,SITE_033,SITE_033_SECTOR_D,2024-02-05,12.757001512470604,,,,
CPU_Utilization,SITE_034,SITE_034_SECTOR_A,2024-01-11,68.01345905829398,,,,
CPU_Utilization,SITE_034,SITE_034_SECTOR_B,2024-02-09,55.41067908370811,,,,
CPU_Utilization,SITE_034,SITE_034_SECTOR_B,2024-02-11,54.15406556118155,,,,
CPU_Utilization,SITE_035,SITE_035_SECTOR_A,2024-01-26,56.75887255000551,,,,
CPU_Utilization,SITE_035,SITE_035_SECTOR_A,2024-01-27,76.90385931521448,,,,
CPU_Utilization,SITE_035,SITE_035_SECTOR_B,2024-02-07,61.73876125290379,,,,
CPU_Utilization,SITE_035,SITE_035_SECTOR_B,2024-02-08,52.42541515305882,,,,
CPU_Utilization,SITE_035,SITE_035_SECTOR_C,2024-02-09,13.227771498361529,,,,
CPU_Utilization,SITE_035,SITE_035_SECTOR_C,2024-02-24,31.270454088378543,,,,
CPU_Utilization,SITE_035,SITE_035_SECTOR_D,2024-01-18,91.576128417913,,,,
CPU_Utilization,SITE_035,SITE_035_SECTOR_D,2024-01-19,97.05245915890504,,,,
CPU_Utilization,SITE_035,SITE_035_SECTOR_E,2024-02-04,11.919242229079336,,,,
CPU_Utilization,SITE_035,SITE_035_SECTOR_E,2024-02-05,13.825174288045703,,,,
CPU_Utilization,SITE_036,SITE_036_SECTOR_A,2024-01-09,45.24523608453736,,,,
CPU_Utilization,SITE_036,SITE_036_SECTOR_A,2024-02-25,15.89833458098374,,,,
CPU_Utilization,SITE_036,SITE_036_SECTOR_B,2024-02-01,74.27177937282282,,,,
CPU_Utilization,SITE_036,SITE_036_SECTOR_B,2024-02-02,74.27177937282282,,,,
CPU_Utilization,SITE_036,SITE_036_SECTOR_C,2024-01-12,13.840334061416458,,,,
CPU_Utilization,SITE_036,SITE_036_SECTOR_C,2024-01-22,77.60440797922104,,,,
CPU_Utilization,SITE_036,SITE_036_SECTOR_D,2024-01-10,56.46631663021717,,,,
CPU_Utilization,SITE_036,SITE_036_SECTOR_D,2024-02-24,30.03374509416886,,,,
CPU_Utilization,SITE_036,SITE_036_SECTOR_E,2024-01-29,95.9773915355934,,,,
CPU_Utilization,SITE_036,SITE_036_SECTOR_E,2024-02-06,18.377277773781078,,,,
CPU_Utilization,SITE_037,SITE_037_SECTOR_A,2024-02-11,27.848253132650004,,,,
CPU_Utilization,SITE_037,SITE_037_SECTOR_B,2024-01-10,66.30946547409788,,,,
CPU_Utilization,SITE_037,SITE_037_SECTOR_B,2024-02-24,36.04283941075515,,,,
CPU_Utilization,SITE_037,SITE_037_SECTOR_C,2024-01-31,89.46067909655471,,,,
CPU_Utilization,SITE_037,SITE_037_SECTOR_C,2024-02-24,64.7211701504038,,,,
CPU_Utilization,SITE_037,SITE_037_SECTOR_D,2024-01-11,25.99934690666332,,,,
CPU_Utilization,SITE_037,SITE_037_SECTOR_D,2024-02-13,26.596146976429026,,,,
CPU_Utilization,SITE_038,SITE_038_SECTOR_A,2024-01-13,5.029858689668401,,,,
CPU_Utilization,SITE_038,SITE_038_SECTOR_A,2024-02-08,90.35774894658728,,,,
CPU_Utilization,SITE_038,SITE_038_SECTOR_B,2024-01-10,37.85187188811485,,,,
CPU_Utilization,SITE_038,SITE_038_SECTOR_B,2024-02-07,87.09303211968967,,,,
CPU_Utilization,SITE_038,SITE_038_SECTOR_C,2024-02-25,40.9261778093567,,,,
CPU_Utilization,SITE_038,SITE_038_SECTOR_D,2024-01-10,46.1156876305644,,,,
CPU_Utilization,SITE_038,SITE_038_SECTOR_E,2024-02-14,48.61803228153799,,,,
CPU_Utilization,SITE_038,SITE_038_SECTOR_E,2024-02-24,25.96738811313998,,,,
CPU_Utilization,SITE_039,SITE_039_SECTOR_A,2024-02-24,48.30424301994313,,,,
CPU_Utilization,SITE_039,SITE_039_SECTOR_A,2024-02-25,50.01292703353979,,,,
CPU_Utilization,SITE_039,SITE_039_SECTOR_B,2024-01-16,12.6016111729602,,,,
CPU_Utilization,SITE_039,SITE_039_SECTOR_B,2024-01-17,12.425556168203824,,,,
CPU_Utilization,SITE_039,SITE_039_SECTOR_C,2024-01-08,64.6284392359981,,,,
CPU_Utilization,SITE_039,SITE_039_SECTOR_C,2024-02-25,10.030773415385234,,,,
CPU_Utilization,SITE_039,SITE_039_SECTOR_D,2024-02-18,10.00372883872051,,,,
CPU_Utilization,SITE_039,SITE_039_SECTOR_D,2024-02-25,9.05926269474064,,,,
CPU_Utilization,SITE_040,SITE_040_SECTOR_A,2024-01-03,68.80705976646385,,,,
CPU_Utilization,SITE_040,SITE_040_SECTOR_A,2024-02-17,43.02415475021581,,,,
CPU_Utilization,SITE_040,SITE_040_SECTOR_B,2024-01-10,86.73773034572578,,,,
CPU_Utilization,SITE_040,SITE_040_SECTOR_B,2024-01-23,34.131509169673315,,,,
CPU_Utilization,SITE_040,SITE_040_SECTOR_C,2024-01-11,1.321429363561677,,,,
CPU_Utilization,SITE_040,SITE_040_SECTOR_D,2024-01-22,53.20014319250799,,,,
CPU_Utilization,SITE_040,SITE_040_SECTOR_D,2024-02-07,42.2494213686317,,,,
CPU_Utilization,SITE_040,SITE_040_SECTOR_E,2024-02-06,85.21206198438371,,,,
CPU_Utilization,SITE_040,SITE_040_SECTOR_E,2024-02-24,58.74177594932035,,,,
CPU_Utilization,SITE_041,SITE_041_SECTOR_A,2024-02-03,15.253739767866731,,,,
CPU_Utilization,SITE_041,SITE_041_SECTOR_A,2024-02-07,61.43304486966993,,,,
CPU_Utilization,SITE_041,SITE_041_SECTOR_B,2024-01-02,50.63068646330343,,,,
CPU_Utilization,SITE_041,SITE_041_SECTOR_B,2024-01-20,26.347201708201787,,,,
CPU_Utilization,SITE_041,SITE_041_SECTOR_C,2024-01-21,74.31505994985956,,,,
CPU_Utilization,SITE_041,SITE_041_SECTOR_C,2024-02-15,92.27801705951198,,,,
CPU_Utilization,SITE_041,SITE_041_SECTOR_D,2024-01-21,37.31723133042597,,,,
CPU_Utilization,SITE_041,SITE_041_SECTOR_D,2024-02-07,62.425376466069686,,,,
CPU_Utilization,SITE_042,SITE_042_SECTOR_A,2024-01-10,43.76318483635964,,,,
CPU_Utilization,SITE_042,SITE_042_SECTOR_A,2024-02-25,17.422039337187808,,,,
CPU_Utilization,SITE_042,SITE_042_SECTOR_B,2024-01-10,16.371670846823655,,,,
CPU_Utilization,SITE_042,SITE_042_SECTOR_B,2024-01-22,97.1408320662292,,,,
CPU_Utilization,SITE_043,SITE_043_SECTOR_A,2024-01-21,48.37867979405674,,,,
CPU_Utilization,SITE_043,SITE_043_SECTOR_A,2024-01-23,88.1215608295337,,,,
CPU_Utilization,SITE_043,SITE_043_SECTOR_B,2024-02-06,1.9420826060375944,,,,
CPU_Utilization,SITE_043,SITE_043_SECTOR_B,2024-02-09,80.57510858214289,,,,
CPU_Utilization,SITE_043,SITE_043_SECTOR_C,2024-01-08,31.423757753119435,,,,
